dlga_event_triggered:companion_quitting|对 不 起 {s5}， 我 有 一 些 事 情 要 跟 你 说 。 
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|告 诉 你 真 相 ， {s21}。 
dlga_companion_quitting_response:companion_quitting_yes|很 好 ， 那 么 你 走 吧 。 
dlga_companion_quitting_response:companion_quitting_persuasion|也 许 我 可 以 劝 你 改 变 主 意 。 
dlga_companion_quitting_persuasion:close_window|嗯 。 如 果 你 那 么 做 ， 我 想 我 可 以 再 待 一 阵 子 ， 看 看 事 情 会 不 会 变 好 。 
dlga_companion_quitting_response:companion_quitting_no|在 这 里 ， 我 们 会 把 逃 兵 绞 死 。 
dlga_companion_quitting_no:companion_quitting_no_confirm|哦 … … 对 吧 … … 你 是 那 个 意 思 么 ？ 
dlga_companion_quitting_no_confirm:companion_quitting_no_confirmed|没 错 。 你 要 么 是 依 我 的 命 令 离 开 队 伍 ， 或 者 躺 在 你 的 盾 牌 上 ， 被 抬 出 去 。 
dlga_event_triggered:companion_objection_response|{s5}
dlga_companion_objection_response:close_window|谢 了 ， 我 非 常 感 谢 你 的 支 持 。 
dlga_companion_objection_response:close_window.2|你 的 抗 议 无 效 。 现 在 回 到 队 伍 里 。 
dlga_event_triggered:companion_personalityclash2_b|{s5}
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}
dlga_companion_personalityclash2_response:close_window.1|告 诉 {s11}对 于 这 件 事 情 我 支 持 你 ， 并 且 {reg11?她 :他 }应 该 闭 上 {reg11?她 的 :他 的 }嘴 了 。 
dlga_event_triggered:companion_personalityclash_b|{s5}
dlga_companion_personalityclash_b:companion_personalityclash_response|{s5}
dlga_companion_personalityclash_response:close_window.1|告 诉 {s11}对 于 这 件 事 情 我 支 持 你 ， 并 且 {reg11?她 :他 }应 该 闭 上 {reg11?她 的 :他 的 }嘴 了 。 
dlga_event_triggered:companion_personalitymatch_b|{s5}
dlga_companion_personalitymatch_b:companion_personalitymatch_response|{s5}
dlga_companion_personalitymatch_response:close_window|很 好 。 
dlga_event_triggered:companion_sisterly_advice|{s5}
dlga_companion_sisterly_advice:close_window|谢 谢 。 
dlga_companion_sisterly_advice:close_window.1|我 不 想 再 讨 论 这 种 事 情 。 
dlga_event_triggered:companion_home_description|{s5}
dlga_companion_home_description:companion_home_description_2|再 告 诉 我 一 些 。 
dlga_companion_home_description:close_window.1|我 更 希 望 我 们 的 交 情 不 会 受 这 些 琐 事 的 干 扰 。 
dlga_companion_home_description_2:companion_home_description_3|{s5}
dlga_companion_home_description_3:close_window|{s5}
dlga_event_triggered:rebel_thanks_answer|{s6}
dlga_rebel_thanks_answer:rebel_thanks_answer_2|很 荣 幸 能 为 了 你 的 事 业 而 战 ， {reg65?夫 人 :我 的 大 人 }。 
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|你 永 远 都 是 我 忠 心 的 支 持 者 ， {reg65?尊 敬 的 女 士 :先 生 }。 
dlga_event_triggered:companion_political_grievance_response|{s21}
dlga_companion_political_grievance_response:close_window|你 的 意 见 我 记 下 了 。 
dlga_event_triggered:companion_rejoin_response|你 好 ， {s21}。 你 准 备 好 让 我 重 新 加 入 你 们 了 吗 ？ 
dlga_companion_embassy_results:companion_rejoin_response.1|在 这 封 信 上 ， {s12}只 是 称 呼 你 为 {playername}， 没 有 任 何 头 衔 。 他 并 没 有 对 你 的 统 治 权 力 表 示 认 可 。 
dlga_companion_embassy_results:companion_rejoin_response.2|{s12}表 示 你 们 目 前 已 有 停 战 协 议 ， 应 该 足 够 了 。 
dlga_companion_embassy_results:companion_truce_confirm|{s12}说 他 愿 意 考 虑 签 订 一 个 为 期 40天 的 停 战 协 议 。 
dlga_companion_embassy_results:companion_rejoin_response.3|{s12}说 他 不 愿 意 签 订 停 战 协 议 。 
dlga_companion_truce_confirm:companion_rejoin_response|很 好 ， 我 们 就 签 下 和 {s4}的 停 战 协 议 吧 。 
dlga_companion_truce_confirm:companion_rejoin_response.1|仔 细 想 想 的 话 ， 也 许 目 前 这 还 不 在 我 们 的 考 虑 范 围 之 内 … … 
dlga_companion_embassy_results:companion_rejoin_response.4|{s12}说 你 已 经 向 别 的 统 治 者 宣 誓 过 了 。 
dlga_companion_embassy_results:companion_rejoin_response.5|{s12}说 他 并 不 相 信 你 会 履 行 你 的 承 诺 — — 成 为 他 的 封 臣 ， 并 怀 疑 这 是 你 的 诡 计 。 
dlga_companion_embassy_results:vassalage_offer_confirm|{s12}说 他 接 受 你 成 为 他 封 臣 的 请 求 。 他 会 给 你 30天 的 时 间 去 找 他 ， 在 这 段 时 间 里 他 会 避 免 和 你 开 战 。 
dlga_vassalage_offer_confirm:companion_rejoin_response|告 诉 他 ， 我 接 受 他 提 出 的 条 件 。 
dlga_companion_rejoin_response:companion_rejoin_refused|很 不 巧 ， 我 现 在 还 不 能 跟 你 重 归 于 好 。 
dlga_companion_rejoin_refused:close_window|随 便 你 ， 我 会 去 处 理 一 些 其 他 的 事 情 ， 过 一 段 时 间 我 再 来 试 试 。 
dlga_event_triggered:companion_rejoin_response.3|你 要 我 归 队 吗 ？ 
dlga_start:lord_start|尊 敬 的 女 士 ， 我 是 如 此 期 待 我 们 的 婚 礼 ， 只 要 举 办 婚 宴 的 时 机 成 熟 ， 我 们 便 可 结 为 连 理 。 {s12}
dlga_start:lord_start.1|尊 敬 的 女 士 ， 如 果 你 愿 意 和 我 结 婚 ， 我 们 可 以 在 {s4}举 行 我 们 的 婚 礼 ， 当 着 全 王 国 领 主 的 面 交 换 誓 约 。 
dlga_start:lord_start.2|尊 敬 的 女 士 ， 我 没 有 耐 心 再 等 待 全 王 国 的 领 主 们 集 合 了 ， 和 我 一 起 去 {s4}交 换 我 们 的 誓 约 吧 。 
dlga_start:lord_start.3|尊 敬 的 女 士 ， 我 没 有 耐 心 再 等 待 全 王 国 的 领 主 们 集 合 了 ， 也 许 我 们 应 该 马 上 结 婚 ， 在 任 何 向 我 们 开 放 的 大 厅 都 行 。 
dlga_start:lord_groom_vows|尊 敬 的 女 士 ， 我 没 有 耐 心 再 等 了 ， 让 我 们 立 刻 继 续 交 换 誓 约 吧 。 
dlga_start:lord_groom_vows.1|尊 敬 的 女 士 ， 当 我 凝 视 着 你 ， 我 眼 中 满 是 喜 悦 ， 让 我 们 继 续 交 换 誓 约 吧 。 
dlga_lord_groom_vows:female_pc_marriage_vow|尊 敬 的 女 士 ， 有 此 盛 会 为 证 ， 我 宣 誓 娶 你 为 妻 ， 尊 重 你 ， 珍 惜 你 ， 保 护 你 。 愿 上 天 赐 予 我 们 健 康 ， 富 贵 ， 以 及 孩 子 。 
dlga_female_pc_marriage_vow:lord_groom_wedding_complete|我 宣 誓 ， 从 此 你 就 是 我 的 丈 夫 。 
dlga_female_pc_marriage_vow:close_window|等 一 下 ， 我 需 要 再 考 虑 考 虑 。 
dlga_start:close_window.13|再 过 一 会 儿 我 们 就 要 结 婚 了 ， 多 美 好 啊 … … 不 过 我 需 要 说 明 ， 在 剩 下 的 几 天 里 ， 我 们 不 方 便 在 一 起 说 太 多 的 话 。 
dlga_start:close_window.14|呃 ， {playername},也 许 你 不 熟 悉 我 们 的 婚 礼 习 俗 ， 我 想 得 有 人 告 诉 你 … … 先 去 和 我 的 {s11}， {s4}谈 谈 吧 
dlga_start:close_window.15|我 不 知 道 到 哪 里 才 能 找 到 我 的 {s11}{s10}， 那 个 按 照 传 统 应 该 主 持 我 们 婚 礼 的 人 。 也 许 我 们 该 等 到 他 被 找 到 为 止 … … 
dlga_start:player_siege_castle_commander_1|你 想 干 什 么 ？ 
dlga_player_siege_ask_surrender:close_window|投 降 ？ 哈 ！ 我 们 可 以 守 住 这 道 墙 直 到 我 们 老 死 。 
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_accept|你 可 以 被 赎 回 并 且 你 的 士 兵 都 会 活 着 。 我 向 你 保 证 。 
dlga_player_siege_ask_surrender_treatment_accept:close_window|很 好 ， 按 照 那 些 条 约 ， 我 向 你 投 降 。 
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_accept|我 向 你 保 证 。 你 不 会 在 离 开 城 堡 的 时 候 遭 到 任 何 攻 击 。 
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_reject|我 不 接 受 。 我 想 要 俘 虏 。 
dlga_player_siege_ask_leave_unmolested_reject:close_window|那 么 我 们 将 会 死 守 这 座 城 堡 ， 谈 判 结 束 了 ！ 再 见 ！ 
dlga_lord_prison_break:close_window|没 事 — — 你 就 待 在 这 里 别 出 声 
dlga_lord_prison_break_confirm_3:lord_prison_break_confirm_4|你 跟 在 我 后 面 保 护 好 自 己 ， 并 想 办 法 避 开 战 斗 。 
dlga_start:freed_lord_answer|你 解 救 了 我 ， 我 欠 你 一 个 人 情 ， 朋 友 。 
dlga_freed_lord_answer:freed_lord_answer_2|你 现 在 可 以 去 任 何 你 想 去 的 地 方 了 ， 先 生 。 
dlga_start:defeat_lord_answer|{s43}
dlga_defeat_lord_answer:defeat_lord_answer_1|你 是 我 的 俘 虏 了 。 
dlga_defeat_lord_answer_1:close_window|我 任 你 处 置 。 
dlga_defeat_lord_answer:defeat_lord_answer_2|你 打 得 不 错 。 你 可 以 随 便 去 哪 了 。 
dlga_defeat_lord_answer_2:close_window|{s43}
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker|{s42}
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker_2|{s43}
dlga_party_encounter_lord_hostile_attacker_2:lord_recruit_1_relation|住 手 ！ 我 有 点 事 情 必 须 跟 你 私 下 谈 谈 。 
dlga_party_encounter_offer_dont_fight:close_window.1|{s43}
dlga_start:lord_requests_recruitment|{s9}
dlga_lord_requests_recruitment:close_window|{s9}
dlga_lord_requests_recruitment:lord_requests_recruitment_refuse|{s9}
dlga_lord_requests_recruitment_refuse:close_window|{s9}
dlga_start:supported_pretender_talk|我 等 着 你 的 建 议 ， {playername}。 
dlga_start:pretender_intro_1|我 认 识 你 吗 ？ 
dlga_pretender_intro_1:pretender_intro_2|我 叫 做 {playername}， 愿 意 为 你 效 劳 ， 大 人 。 
dlga_pretender_intro_1:pretender_intro_2.1|我 叫 {playername}。 也 许 你 听 说 过 我 的 事 迹 。 
dlga_pretender_intro_2:pretender_intro_3|{s48}
dlga_pretender_intro_3:pretender_rebellion_cause_1|我 想 {s12}被 {s11}统 治 着 ？ 
dlga_start:pretender_start|祝 贺 你 ， {playername}
dlga_pretender_start:pretender_rebellion_cause_prelim|这 次 又 是 你 的 什 么 故 事 ？ {reg65?尊 敬 的 女 士 :先 生 }。 
dlga_pretender_rebellion_cause_prelim:pretender_rebellion_cause_1|我 会 告 诉 你 。 
dlga_pretender_rebellion_cause_1:pretender_rebellion_cause_2|{s48}
dlga_pretender_rebellion_cause_2:pretender_rebellion_cause_3|{s48}
dlga_pretender_rebellion_cause_3:pretender_start|{s48}
dlga_pretender_start:pretender_end|我 必 须 得 走 了 。 
dlga_pretender_discuss_rebellion_2a:pretender_discuss_rebellion_2|{s11}
dlga_pretender_discuss_rebellion_2:pretender_discuss_rebellion_3|我 准 备 好 迎 接 这 个 挑 战 了 。 
dlga_pretender_discuss_rebellion_2:pretender_end|你 说 的 对 。 我 应 该 再 考 虑 考 虑 。 
dlga_pretender_rebellion_ready:lord_give_oath_2|我 已 经 准 备 好 投 身 于 你 的 事 业 ， {reg3?尊 敬 的 女 士 :先 生 }。 
dlga_pretender_rebellion_ready:pretender_end|我 们 再 等 一 段 时 间 。 
dlga_pretender_end:close_window|那 么 ， 就 此 告 别 了 。 
dlga_lord_event_choose_friend:lord_event_choose_friend_renounce|我 向 你 保 证 ， {s65}， 我 和 {s6}没 有 交 情 。 
dlga_start:lord_start.4|什 么 事 ， 夫 人 ？ 
dlga_start:lord_start.6|见 到 你 很 高 兴 ， 老 朋 友 。 
dlga_lord_invite_player_monarch_1:lord_invite_2|是 的 … … 我 的 国 王 。 
dlga_lord_invite_player_monarch_1:lord_enter_service_reject|不 ， 这 誓 言 我 说 不 出 口 。 
dlga_lord_invite_1:lord_invite_2|谢 谢 ， {s65}， 我 以 加 入 你 为 荣 。 
dlga_lord_invite_1:lord_invite_2.1|我 很 高 兴 我 的 价 值 可 以 被 认 可 。 
dlga_lord_invite_2:lord_invite_3|嗯 。 让 我 们 不 要 拘 于 小 节 ， {playername}。 你 准 备 好 对 我 宣 誓 效 忠 了 吗 ？ 
dlga_lord_invite_3:lord_give_oath_2|是 的 ， {s65}。 
dlga_lord_invite_3:lord_enter_service_reject|不 ， {s65}。 我 现 在 还 不 能 为 你 做 事 。 
dlga_start:lord_female_pc_marriage_proposal|尊 敬 的 女 士 ， 我 已 经 考 虑 了 很 多 关 于 我 们 最 近 的 谈 话 。 现 在 是 我 提 问 的 时 候 了 ， 你 会 给 我 这 份 荣 誉 — — 成 为 我 的 妻 子 吗 ？ 
dlga_lord_female_pc_marriage_proposal:lord_marriage_proposal_female_pc_next_step|是 。 我 会 的 。 
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_postponed|让 我 再 想 想 。 
dlga_lord_female_pc_marriage_proposal:lord_female_pc_marriage_proposal_rejected|不 ， 我 已 经 决 定 那 是 不 合 适 的 。 
dlga_lord_female_pc_marriage_proposal_postponed:lord_start|当 然 ， 尊 敬 的 女 士 ， 你 需 要 多 长 时 间 都 行 。 
dlga_lord_female_pc_marriage_proposal_rejected:lord_female_pc_marriage_proposal_rejected_confirm|你 真 的 打 算 拒 绝 我 的 求 婚 吗 ， 尊 敬 的 女 士 ？ 
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_rejected_confirm_yes|是 的 。 我 拒 绝 。 
dlga_lord_female_pc_marriage_proposal_rejected_confirm:lord_female_pc_marriage_proposal_postponed|不 ， 你 误 会 了 ， 我 只 是 需 要 一 些 时 间 来 考 虑 一 下 。 
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window|好 吧 ， 既 然 如 此 ， 让 我 告 诉 你 一 些 事 情 — — 这 些 伤 人 的 话 语 使 我 看 清 了 你 ， 我 也 认 为 与 像 你 这 样 的 人 结 婚 是 不 合 适 的 。 日 安 ， 尊 敬 的 女 士 。 
dlga_lord_female_pc_marriage_proposal_rejected_confirm_yes:close_window.1|这 是 你 的 权 利 ， 尊 敬 的 女 士 。 如 果 你 能 重 新 考 虑 一 下 ， 我 会 非 常 高 兴 的 。 
dlga_start:lord_start.7|尊 敬 的 女 士 ， 再 次 见 到 你 让 我 的 心 充 满 喜 悦 。 
dlga_start:lord_start.8|尊 敬 的 女 士 ， 我 总 是 你 卑 微 的 仆 人 。 
dlga_start:lord_start.10|很 高 兴 再 次 见 到 你 ， {playername}
dlga_start:lord_start.11|我 们 又 见 面 了 ， {playername}… … 
dlga_start:lord_meet_neutral|我 们 见 过 面 么 ？ 
dlga_lord_meet_neutral:lord_intro|我 叫 {playername}。 
dlga_lord_meet_neutral:lord_intro.1|我 的 名 字 是 {playername}。 乐 意 为 你 效 劳 ， 大 人 。 
dlga_lord_intro:lord_start|{s11}
dlga_start:lord_meet_enemy|{s43}
dlga_lord_meet_enemy:lord_intro|我 是 {playername}， {s65}。 
dlga_lord_meet_enemy:lord_intro.1|别 人 都 叫 我 {playername}。 记 住 这 个 名 字 ， 因 为 你 将 会 听 到 很 多 关 于 我 的 事 情 。 
dlga_start:lord_start.12|{s8}
dlga_lord_start:lord_start|{s42}
dlga_lair_quest_intermediate_1:lord_pretalk|干 得 好 极 了 ， {playername}— — 你 大 胆 的 进 攻 在 王 国 流 传 。 虽 然 毫 无 疑 问 的 ， 他 们 ， 或 者 是 他 们 的 同 类 ， 很 快 就 会 卷 土 重 来 ， 不 过 至 少 你 给 了 这 片 地 方 一 段 时 间 的 太 平 。 我 们 非 常 感 谢 你 。 
dlga_lair_quest_intermediate_2:lord_pretalk|好 吧 ， {playername}， 我 想 那 群 土 匪 当 中 的 一 些 还 是 逃 脱 了 — — 并 且 当 然 了 ， 将 要 为 此 付 出 代 价 的 是 这 片 大 陆 上 的 那 些 手 无 寸 铁 的 旅 行 者 。 不 过 ， 仍 然 要 感 谢 你 所 做 的 努 力 。 
dlga_lord_start:wedding_ceremony_bride_vow|愿 上 天 见 证 ， 我 已 经 准 备 好 在 婚 礼 上 把 我 的 {s11}{s4}交 给 你 … … 
dlga_lord_start:lord_wedding_reschedule|很 高 兴 见 到 你 ， {playername}。 我 们 都 很 期 待 这 场 婚 礼 ， 一 有 时 间 ， 我 们 就 会 前 来 参 加 宴 会 。 {s12}
dlga_lord_wedding_reschedule:lord_start|没 问 题 。 我 可 以 等 着 。 
dlga_lord_wedding_reschedule:lord_return_dower|我 对 这 个 婚 礼 没 有 信 心 ， 请 返 还 我 的 嫁 妆 。 
dlga_lord_start:quest_meet_spy_in_enemy_town_completed|你 有 关 于 我 给 你 的 那 个 任 务 的 什 么 消 息 给 我 吗 ？ 你 知 道 我 指 的 是 … … 
dlga_quest_meet_spy_in_enemy_town_completed:quest_meet_spy_in_enemy_town_completed_2|我 这 里 正 有 你 需 要 的 消 息 。 
dlga_lord_collect_debt_completed:lord_collect_debt_pay|当 然 ， {s65}。 当 然 。 这 是 你 的 {reg4}第 纳 尔 。 
dlga_lord_kill_local_merchant_let_go:lord_kill_local_merchant_let_go_2|大 人 ， 我 可 以 向 你 保 证 ， 他 不 会 做 出 对 抗 你 的 行 为 的 。 
dlga_lord_follow_spy_half_completed:lord_pretalk|我 尽 力 了 ， {s65}。 
dlga_lord_follow_spy_completed:lord_pretalk|谢 谢 ， {s65}。 
dlga_lord_follow_spy_failed:lord_pretalk|唉 ， 你 想 怎 样 就 怎 样 吧 ， {s65}。 
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1a|原 谅 我 吧 ， {s65}。 那 些 农 奴 像 鳗 鱼 一 样 狡 猾 。 
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1b|也 许 你 应 该 对 他 们 好 一 点 … … 
dlga_lord_bring_back_runaway_serfs_failed_1b:close_window|啊 哈 ， 你 现 在 显 露 你 的 原 形 了 ， 叛 国 贼 ！ 你 说 的 和 做 的 都 像 极 了 。 我 最 初 就 不 应 该 相 信 你 的 ！ 
dlga_lord_runaway_serf_half_completed:lord_pretalk|谢 谢 你 ， {s65}。 你 真 是 宽 宏 大 量 。 
dlga_lord_runaway_serf_half_completed:lord_pretalk.1|呸 ， 听 你 解 释 是 浪 费 我 的 时 间 。 
